# Type Directory — one line per type for efficient semantic matching
# Format: qname | baseType | pattern | propCount | definition | topProperties
# Total: 18323 types
#
RDwA2C5kO5T37PMjFme24ia | RpvX0cAHoQy91w5ZvU7sIR | object | 0 | A right to bear arms claim is a legal action initiated by an individual or group alleging that their right to keep and b | 
RDwAeDTwfkQZG49ZSvmYKXW | RC1ceWXE3emNHpYlrOvvmxG | object | 0 |  | 
RDwDmcN0z56JIukw0vYcGte | RCqBiJAwLT5iG2nvk12tNKW | object | 0 | The act of disturbing the peace refers to behavior that disrupts public order and tranquility, and is classified as a cr | 
RDwGA2wsl0Gd2FDYqr9xyLj | RE417c6578dfc77Ad721067c | object | 0 | The South Carolina Supreme Court is the highest court in the state of South Carolina, responsible for hearing appeals an | 
RDwISw0syjjwmS6UpyiShve | R9pC5rYhFMiLaQiSZETyftd | object | 0 | The unlawful killing of a person without intent, caused by a reckless disregard for human life. | 
RDwKZmUGcjAuR74XG4wWAPP | RBU9zZzHpiivyY3EFmul3Ja | object | 0 | Tic Disorders involve the presence of repetitive, involuntary movements or vocalizations. They may include simple motor  | 
RDwKxHFcrBZNohdOalDtvuZ | RDOvAHsvY8TKJ1O1orXPM9o | object | 0 | Rajasthani (Language) is a written or spoken structured system of communication that consists of grammar and vocabulary, | 
RDwNOkyYBQw2SPTqJl6tIjZ | RC3hDYvR4ffxmqJg2F8YGT6 | object | 0 | "Information on the firm whose invoices have been submitted.  There will be 1 or more FIRM segments per file.  Allows fo | 
RDwR5nPhUGM0y6ubZlKt3IV | R7N6wsHsNyqgPE4xFK8wKJx | object | 0 |  | 
RDwU1R53c1yOciDqUV1gV13 | R74PEDCu9aothhQ4GcsR6LZ | object | 0 | "Information that denotes a litigation matter." | 
RDwX4hjSSjdLB4a9gnVAukp | R8nVhrBlasGIc7jxw1D0vbm | object | 0 | Medical Device Malpractice refers to a type of medical malpractice claim that arises from the use of a faulty or defecti | 
RDwYaUfGBr5UZFb2zWldOBw | RBAoFbSK8WP6xJyVrgQd5PZ | object | 0 | Contributory Negligence: A legal defense that asserts that the plaintiff's own negligence contributed to their injury or | 
RDwajUPdKVdK5tlwiUjmNzG | RCvD6VheGrBYqJhgQDfMbrV | object | 0 | The concept of Eminent Domain (Taking) refers to the power of the government to take private property for public use, wi | 
RDwd5PDZ9zTHHMKlx2ypxmf | R7iR8rxIoymNuxMi7I0oh1d | object | 0 | Auditability refers to the ability of an AI system to undergo an assessment of its algorithms, data, and design processe | 
RDwlKpb9IShLYudIGwWGwoi | R83spgNoduHRVfnLcxe6nO5 | object | 0 | A logical formula is a statement in legal language that expresses a relationship between different elements, such as con | 
RDwmq7JOH4W6fDC0SxZW4HS | RDOvAHsvY8TKJ1O1orXPM9o | object | 0 | Adyghe or Adygei is a language belonging to the Language top-level class, spoken by the Adyghe people in the North Cauca | 
RDwq7PYH0atP5hCMh8Bi2KQ | RoKNrz23ylFaWAaoPC3ECY | object | 0 | Equitable Estoppel is a legal principle that prevents a party from denying or asserting a right, claim, or fact that is  | 
RDwrtWEQ5TXWvWsESfmm7SL | RDOvAHsvY8TKJ1O1orXPM9o | object | 0 | A group of languages spoken in Brazil, characterized by complex phonetics and grammar, and historically used by indigeno | 
RDwwoOv1gj5cseOKF2rjSmM | RCEWWtS3nM8GE8R4en1abRz | object | 0 | The Arkansas Circuit Court - Cleveland Cty. is a specific court within the Arkansas Circuit Court system that has jurisd | 
RDwyGtg5lfOTDRyDmpGRKk | R8HduGAsP9zoDxrLWjIGgTu | object | 0 | A Motion to File Joint Brief is a formal request made to the court by two or more parties in a legal case, seeking permi | 
RDx4PuWu7ZznwNEGW6rXll0 | R70EVLsDqbyH67OcMFU5d1p | object | 0 | Fruit crops are plants cultivated primarily for their edible fruits, which are consumed fresh, processed, or used in var | 
RDx9FsmTptzCZ54ccXac1es | RDECjssxw76vdlahxiUTb4L | object | 0 | Missouri Circuit Court - Clark County refers to a specific court within the Missouri Circuit Court system that has juris | 
RDxGK5OqVpRO03T7ZY8jtBe | RDspRIwoJTlopUDjSgLRduf | object | 0 | The concept of Intent refers to the state of mind of a person who acts with a purpose or goal in mind, and is an essenti | 
RDxQKBGCA1QSPqwLRSNUmfk | RCdJG6uCwl9vj0GwxJe7mez | object | 0 | "MATTER_DISC_CRED.disc_cred_percent where MATTER_DISC_CRED.disc_credit_type equals ""Percent"" and MATTER_DISC_CRED.disc | 
RDxVvdTcQ6DwTHJF7EoHGg | RxLV9XEaDWbDIA8N1fl2fM | object | 0 | A Minnesota District Court located in Watonwan County, which is a court of general jurisdiction in Minnesota that hears  | 
RDxXbFOfpBJ1GxErWgdiEJF | RByl0iNSHBNmfLanOSBWLSx | object | 0 | Household Motor Vehicle Tax Payment refers to user taxes levied on motor vehicles owned by households. These taxes are t | 
RDxZHOiHBvxpV8qBVb8zx3Y | R9ACnuRxPimlRqGRtJOwkgn | object | 0 | A Motion for Relief from Stay is a legal request made in bankruptcy proceedings to lift the automatic stay that prevents | 
RDxZjKnm3grueUeRmKRHXrA | RDe0RKU39BlhcyACJW30ZLc | object | 0 | A Written Form Requirement Clause is a clause in a contract that specifies that any modifications or waivers to the cont | 
RDxaorxe2dEXlrWrIANZHIw | RCHYAaMF4QRHH9QwmNKGN8Y | object | 0 | Auditory Processing Disorder (APD) is a condition where the brain has difficulty interpreting and processing sounds, eve | 
RDxbjBJjqwTXjdafXhfOgGz | RCSx31xBISrYHFCYIgupzdB | object | 0 | An Elect at Exercise Asset is a financial instrument where the method of delivery of the underlying asset is determined  | 
RDxcIY3H7tMKY9RIefOINVo | R519e1c1BE7657EB2eeDDfb5 | object | 0 | The New Jersey Department of Labor - Workmen's Compensation Bureau is a government entity responsible for administering  | 
RDxd28CzQaMv6As09I9NMIz | RO8W3uYqZbxQFddl0J0IWy | object | 0 | The Nevada District Court - Las Vegas Township is a specific court within the Nevada District Court system, located in L | 
RDxf4VqU0aYYzfTFlKFlcu0 | R8zwKGkogGKIKWSVWb1ItRL | object | 0 | A Motion for Speedy Trial is a formal request made by a party in a trial court to expedite the proceedings and ensure a  | 
RDxg2CDlW3pNJJnGPSyowk9 | R795I9ybqUdayMEcSmyDrG6 | object | 0 | Tech Segment refers to businesses that apply scientific knowledge and technological advancements to various industries,  | 
RDxhyGlyiWv7cf1zjWtVmIE | RaQIRktfYrGWDS7HAq0N6f | object | 0 | A Political Donation is a financial contribution made to a political candidate, party, or campaign to support their elec | 
RDxjS115CmY9LiXGgtsx0CU | RDJgy4NDLgsP7qaqied5k5c | object | 0 | A Video Game is an electronic game that involves interaction with a user interface or input device to generate visual fe | 
RDxnnnI3oEYsOGdNWtQdAuH | R4DhauAKgAkWtnyFXhCePi | object | 0 | The intentional misrepresentation of existing fact or condition, or the use of some other deceptive scheme or device, to | 
RDxp9uUHxi3LUckz7auDzTj | R8zwKGkogGKIKWSVWb1ItRL | object | 0 | A Motion to Certify the Class is a formal request made to a court to allow a lawsuit to proceed as a class action, where | 
RDxpDwEFLjuSRpi8biFIOxd | RCBE5bLTCIia7wAstjMsnKO | object | 0 | A court of general jurisdiction in the state of Georgia, located in Meriwether County and presided over by a judge. | 
RDxqUPyVGJl2FrNLqMtaaPs | RZ6hoxQD6Sa9Hi4bnv1jgC | object | 0 | The children's market segment refers to a division of the market that is specifically targeted towards children as consu | 
RDxsFFeDlIjXIF5fpouH8fs | RCfunX4u69LUQ3gbhckE0oI | object | 0 | Negligent actions or omissions by a port authority, which may result in harm or damage to individuals or property within | 
RDxvjss5OK7lnAY9w2RaGeB | RCZmEz3VSzAcKpjGH5Wu1ir | object | 0 | "Superior Offer" Language refers to the specific language used in legal matters to describe a situation where a party ha | 
RDxzg63NGLFwNerYan92uQp | R9AWyeN2nDxzohSVj4jX8ho | object | 0 | A Performance Guarantee Clause is a provision in a contract that ensures the completion of a specific task or obligation | 
RDyBSHSjhe1bInCsxPkdmfk | RoKNrz23ylFaWAaoPC3ECY | object | 0 | Quasi-Estoppel is a legal principle that prevents a party from denying or asserting a position that is contrary to a pre | 
RDyK6ysAqEvoICYZkH3C5sV | RClKvZvieudjUMtKTcCsMAn | object | 0 | Travel insurance provides coverage for various risks associated with travel, such as medical emergencies, trip cancellat | 
RDyKudv9hhW75PHg89wZeoY | RRR2i6KF52EMANSCZJce4j | object | 0 | Online Dispute Resolution (ODR) Forum with no facilitation refers to a platform or forum that provides a mechanism for r | 
RDyMbYmLIlBjWNwYMi0pq5e | RDvQuaxSojEqV7COK0FlBTI | object | 0 | A Texas District Court located in Taylor County, which has jurisdiction over civil and criminal cases within its geograp | 
RDyRgvXjMTUxb484hmkEfzM | R7RS1hG7BxbLQktXIrO1Rro | object | 0 | A Litigation Applicant/Petitioner is an individual or entity initiating a lawsuit or formal legal proceedings by filing  | 
RDyTaSSmMCrD2KInZiPlEyF | RC1ceWXE3emNHpYlrOvvmxG | object | 0 |  | 
RDyaIJ1czbk9XI1V7dR7djd | RsTnyZoBckeYgjbwks7DL8 | object | 0 | A court of general jurisdiction in Marin County, California, with the power to hear and decide a wide range of legal cas | 
RDyaJ3cSJOpJOFy8kBoEn0o | RDOvAHsvY8TKJ1O1orXPM9o | object | 0 | A language spoken by the Southern Sami people, which belongs to the Language top-level class. | 
RDybMWuzOSOj9x2WlxSxv1t | RD078pnidakfOC1UdhDigqn | object | 0 | An equitable lien is a type of lien that arises from a court's decision to impose a lien on property in order to secure  | 
RDybTbYuQANtpOQi9Elibjk | RCVdRCEbHmTOMoJpqz6DXOG | object | 0 | A short form complaint is a brief written statement that outlines the basic facts and legal claims of a lawsuit, typical | 
RDyfLqOFyVHnbKrTF6l25fH | R7N6wsHsNyqgPE4xFK8wKJx | object | 0 |  | 
RDyfOLbQKFOBB8xdX1dVmpM | RDOvAHsvY8TKJ1O1orXPM9o | object | 0 | A group of languages spoken in the Indian state of Himachal Pradesh and surrounding regions, including Dogri, Kangri, an | 
RDyjcmaLvr9jAJTXE0rAboy | RDOvAHsvY8TKJ1O1orXPM9o | object | 0 | Sogdian is a written or spoken structured system of communication that belongs to the Language class and is used in lega | 
RDykxMjZRBGYJSIrBxZ4WMx | R9Ii4OzSADsjS0VegX12oQJ | object | 0 | A Motion to Dismiss Party is a formal request made to the court to remove a specific party from a legal case, typically  | 
RDyrNzqI8aN6BeNnA5w2pSx | R67fwZw741EuZY3jLZhsoZ | object | 0 | Changes in Accounting Principles (e.g., GAAP) Language refers to modifications made to the Generally Accepted Accounting | 
RDytBhy2vLcjbMXFzbKbVwn | R8zwKGkogGKIKWSVWb1ItRL | object | 0 | A Motion to Take Judicial Notice is a formal request made to a court asking it to consider certain facts as true without | 
RDyuiajPgpJaNFF1R0ncApX | R8alUnZrt8GVEzHYhh1KTva | object | 0 | A type of personal injury claim that involves the repeated and unwanted pursuit or harassment of an individual by anothe | 
RDyusUy0Fvk9hJoPHSB4hwA | R7uq2Mq8qLUybQoDhVczzZ5 | object | 0 | A court located in Whitley County, Indiana that has jurisdiction over civil and criminal cases within its geographical a | 
RDyvJJhtg9DWRxK5S2p4OLD | RbYFWy3aL3B2HCQhVuEWyx | object | 0 | Action primarily based on unlawful conduct relating to real property that cannot be classified under any other nature of | 
RDyvob0DEEgpsStxJNnNatK | RCEWWtS3nM8GE8R4en1abRz | object | 0 | A court located in Ouachita County, Arkansas that has jurisdiction over certain legal matters within its geographical bo | 
RDywttBTybuCws4lkWr5MWs | RCxXGBilObl1nMVRBrbmRRn | object | 0 | A COVID Ruleset is a set of regulations and guidelines created in response to the COVID-19 pandemic, which outlines spec | 
RDz1KuLI7WetYzNqO412uJT | RDIwFaFcH4KY0gwEY0QlMTp | object | 0 | This group comprises establishments that hold the securities of (or other equity interests in) companies and enterprises | 
RDz3Ms0XvnRUolLCWePxDli | RmCERXtzdqIJcW9mdbk0Bb | object | 0 | An Annual Report is a comprehensive document produced by a company each year to report its financial and operational sta | 
RDz7WOlscYVxXOFla6gFjWQ | RChEjOHUONk1Yp2qm3OHJdc | object | 0 | Washington Superior Court - Lincoln County is a specific court within the Washington Superior Court system that has juri | 
RDz9hzP7Z6TBPCJkRmdyl6u | RBKpy2Nyht27CqaMOeeTx1N | object | 0 | A negotiable instrument claim is a legal demand for payment or other rights arising from a written document that promise | 
RDzBuB1lsgZqitKmp1zXTBK | RLoMwtVZOH407TSzI4gtgp | object | 0 | A leave of absence is an extended period of time during which an employee is granted permission to be away from work. Th | 
RDzGV0uU52QEYp4H0g4bOBP | RjKL1UdfWL1FCPVhnbIFSF | object | 0 | Industries in the Real Estate group are primarily engaged in renting or leasing real estate to others; managing real est | 
RDzLNzsceehCnQKc8UQlHg8 | R9ACnuRxPimlRqGRtJOwkgn | object | 0 | A Motion to Dissolve Preliminary Injunction is a formal request made to the court to lift a temporary court order that p | 
RDzPYy9bDUVld7uHMs6YtWx | RDe0RKU39BlhcyACJW30ZLc | object | 0 | A Mutual Agreement Clause is a provision in a contract that requires all parties to agree in writing to any changes or m | 
RDzSLCTTihtIsY2Vostr1Fn | R9hR0S1zExtgPQTzV0LeyD3 | object | 0 | Discovery Motion Practice refers to the legal process of requesting a court order to compel the opposing party to provid | 
RDzUPoOyfOrFbj0HVnZHKyi | R7N6wsHsNyqgPE4xFK8wKJx | object | 0 |  | 
RDzeDq1ztdnjJlGdGfj1oWQ | R8Bdj1eCxXbeaYx70Wt6JN5 | object | 0 | The "Entitled to Seek" Specific Performance Language refers to a clause in a legal contract that grants one party the ri | 
RDzhElfGf36QJ6et1f4tIyl | R7Zbqfhemxs6PR7r2Fk6NeY | object | 0 | Physical Therapy Negligence refers to a type of medical negligence claim that arises when a physical therapist fails to  | 
RDzmSC49gRx42lSgyW8d3if | R1A5cd40F21ccBABafb0C2e8 | object | 0 | The New Jersey Superior Court - Passaic County is a trial court within the New Jersey court system that has jurisdiction | 
RDzoZL1IYMyujMrWc6NbhJP | R8jYAnNATrfoBxAtIKpf72X | object | 0 | A legal remedy where a court orders a party to fulfill their contractual obligations as specified in the agreement, rath | 
RDzw3uGoITu0I0TexwT0BbK | RC1ceWXE3emNHpYlrOvvmxG | object | 0 | A Native American language spoken primarily in Montana and Oklahoma, among other states. | 
RE-reG5hSQry1_aCKT388Pw | RnHqWL9K7RvKt0cOTLMx3pw | object | 0 | Review of potential avoiding actions under Sections 544-549 of the Code to determine whether adversary proceedings are w | 
RE001ab376fa25C94f1244be | R9aSzp9cEiBCzObnP92jYFX | object | 0 |  | 
RE010faA0659c1DE059A8d0a | R767niCLQVC5zIcO5WDQMSl | object | 0 | Locations used: Nicaragua | 
RE02085EE7c37F2648310c1b | R22C1a9E9De3f8DDc1fDFf70 | object | 0 |  | 
RE028d23F06647A2a5dA42d4 | RA98ba9AF050733D64279b54 | object | 0 |  | 
RE02b3a26A25a78Ae0c1F17d | R4FC82b4EBc13AC28949829f | object | 0 | Cabrayil is a district located in Azerbaijan. | 
RE02be782A2694F8b8c617a7 | RE053d14B2fbc4DEb40170fb | object | 0 | Woroba is a region in Côte d'Ivoire. | 
RE030860E08f0C99f2dB35cc | RF02b6e57708fFB4e2b4C146 | object | 0 | N.D. Ohio | 
RE045400774523BE8cf3Bb8d | R62F4337A5dbdDAD3574B61f | object | 0 | La Massana is a town located in the country of Andorra. | 
RE053d14B2fbc4DEb40170fb | R712935EF6d6a33B83e501b7 | object | 0 |  | 
RE06a029A45c380412dF7600 | R517b6745C54d1048032Ce08 | object | 0 | Antwerpen is a city in Belgium. | 
RE06c691EE24d1E4863BF83d | R22815eC3Af3bFF0d002Ca58 | object | 0 | The Federal Mediation and Conciliation Service (FMCS) is an independent agency of the United States government, founded  | 
RE0760d449e8110B029D7c7e | RBA108eCEF8881221ffE4bfb | object | 0 | Ntchisi is a location in Malawi. | 
RE09b09C1Eee239E735C8e73 | R5EAe0dF5C83f33Ec6d1035c | object | 0 | Kaskazini Unguja is a region located in Tanzania, United Republic of. | 
RE0B5120C60efABB153169be | R64B263F941bc79366d58cc3 | object | 0 | MSPB | 
RE0Bd05D75773A80c080E3b0 | R61D748B4E1c64A9b71EFd4d | object | 0 |  | 
RE0C16dF40af8B120ff8B4a7 | R264a7543A779D2F38717714 | object | 0 | Dnipropetrovska oblast is a region in Ukraine. | 
RE0C172FFCe7e153dac11810 | RF70104541ceaCF746bCCc18 | object | 0 |  | 
RE0D2b81AF54f067d6565f0d | REB96ccA3F700A851bc1A93d | object | 0 | United States Customs and Border Protection (CBP) is the largest federal law enforcement agency of the United States Dep | 
RE0D91b1CCbea84Af43CC661 | RAA299e70Ea01E3Ba1dBAe8f | object | 0 | The Financial Stability Oversight Council (FSOC) is a United States federal government organization, established by Titl | 
RE0Dc496F5b9f740ae21D8e1 | RF02b6e57708fFB4e2b4C146 | object | 0 | S.D. Ind. | 
RE0E18fC319d38F9191FCc4a | R767niCLQVC5zIcO5WDQMSl | object | 0 | Locations used: African Development Bank | 
RE0Fc6eC98fd4500a86841e6 | R4D02bb5C1eff4B4f86ABbdd | object | 0 |  | 
RE10ff0F8156c84Baee3D5b4 | RA171713D181bDEBd87033e8 | object | 0 |  | 
RE11b3bF04a9a01F741C7636 | RBF0136A461a075Df0d9825f | object | 0 |  | 
RE11c1471214cC94bb856663 | RC0Bd5e120fceFB20d3AF026 | object | 0 |  | 
RE1303e59905f0DE78eD3075 | R91E8876544ab0C3f99DC5dd | object | 0 |  | 
RE148b4874924C6Ab0604b98 | R1049bd2008d246E22c5746c | object | 0 | Koper is a city located in Slovenia. | 
RE1495010A9ccD049c2245e5 | RE001ab376fa25C94f1244be | object | 0 |  | 
RE14c938A941aD356d56E936 | RE001ab376fa25C94f1244be | object | 0 |  | 
RE15704CD8231FBE70f7B53f | RA98ba9AF050733D64279b54 | object | 0 |  | 
RE15a18EE97a78124263Ca7d | R836643149791E86cbb857c2 | object | 0 | Zambezia is a province in Mozambique. | 
RE160a80D599cF311eaABb0a | R9aSzp9cEiBCzObnP92jYFX | object | 0 |  | 
RE1633a77777c3C798f7703f | RF02b6e57708fFB4e2b4C146 | object | 0 | M.D. Fla. | 
RE16d217897568D96d883f3b | RE65eda969d45DAB67e64598 | object | 0 | Tarxien is a locality in Malta. | 
RE1A736D8D01e3F12e323b37 | RDD6d1375E1ffD977d6C81c9 | object | 0 | River Gee is a region in Liberia. | 
